driver_id,rider_id,route_overlap,detour_km,time_overlap_min,pref_match,trust_score,pickup_distance_km,compatibility_score,label
USR_D101510_DRIVER,USR_RIDER_101510,0.4354,2.595,33.8,1.0,3.635,2.523,0.485,0
USR_D101511_DRIVER,USR_RIDER_101511,0.276,7.029,16.0,1.0,4.487,4.831,0.4206,0
USR_D101512_DRIVER,USR_RIDER_101512,0.4792,1.655,0.6,0.0,3.815,1.384,0.4223,0
USR_D101513_DRIVER,USR_RIDER_101513,0.6734,6.838,8.4,0.0,3.9,0.075,0.493,0
USR_D101514_DRIVER,USR_RIDER_101514,0.7748,9.708,19.9,1.0,4.668,0.041,0.5998,1
USR_D101515_DRIVER,USR_RIDER_101515,0.627,4.11,19.8,1.0,4.804,0.256,0.6422,1
USR_D101516_DRIVER,USR_RIDER_101516,0.6371,1.071,14.4,0.0,3.225,2.78,0.4804,0
USR_D101517_DRIVER,USR_RIDER_101517,0.6275,3.213,23.3,1.0,3.555,0.796,0.6274,1
USR_D101518_DRIVER,USR_RIDER_101518,0.4807,4.355,17.7,0.0,4.028,0.701,0.4582,0
USR_D101519_DRIVER,USR_RIDER_101519,0.8702,2.428,35.3,1.0,4.051,0.678,0.7394,1
USR_D101520_DRIVER,USR_RIDER_101520,0.6598,2.716,0.0,1.0,3.813,0.839,0.5949,1
USR_D101521_DRIVER,USR_RIDER_101521,0.4426,1.06,0.0,0.0,4.51,0.867,0.4415,0
USR_D101522_DRIVER,USR_RIDER_101522,0.1835,3.538,39.4,1.0,4.029,0.992,0.4942,0
USR_D101523_DRIVER,USR_RIDER_101523,0.6232,1.352,10.8,0.0,3.796,2.812,0.4724,0
USR_D101524_DRIVER,USR_RIDER_101524,0.749,4.116,43.2,1.0,4.253,0.457,0.751,1
USR_D101525_DRIVER,USR_RIDER_101525,0.3631,0.051,43.6,0.0,4.101,0.744,0.5443,0
USR_D101526_DRIVER,USR_RIDER_101526,0.312,1.95,18.4,0.0,3.897,2.318,0.6013,1
USR_D101527_DRIVER,USR_RIDER_101527,0.7374,3.671,6.7,0.0,4.0,1.678,0.4511,0
USR_D101528_DRIVER,USR_RIDER_101528,0.4213,2.772,43.4,0.0,4.044,1.629,0.5372,0
USR_D101529_DRIVER,USR_RIDER_101529,0.6104,5.253,22.2,1.0,3.742,0.831,0.5361,0
USR_D101530_DRIVER,USR_RIDER_101530,0.8391,3.939,18.3,0.0,4.307,1.401,0.5682,1
USR_D101531_DRIVER,USR_RIDER_101531,0.3659,1.707,20.1,1.0,3.938,0.358,0.6018,1
USR_D101532_DRIVER,USR_RIDER_101532,0.84,2.141,7.4,0.0,3.974,0.923,0.5105,0
USR_D101533_DRIVER,USR_RIDER_101533,0.2504,1.582,28.2,1.0,3.526,2.352,0.5622,1
USR_D101534_DRIVER,USR_RIDER_101534,0.374,8.455,18.1,0.0,4.293,0.945,0.2288,0
USR_D101535_DRIVER,USR_RIDER_101535,0.3929,2.982,39.1,1.0,4.29,1.53,0.5828,1
USR_D101536_DRIVER,USR_RIDER_101536,0.7655,0.535,24.3,1.0,4.526,0.749,0.859,1
USR_D101537_DRIVER,USR_RIDER_101537,0.3003,6.173,16.7,1.0,3.794,0.013,0.5486,0
USR_D101538_DRIVER,USR_RIDER_101538,0.8363,1.986,1.0,0.0,4.282,0.503,0.5871,1
USR_D101539_DRIVER,USR_RIDER_101539,0.5562,0.186,38.1,0.0,4.069,0.764,0.5237,0
USR_D101540_DRIVER,USR_RIDER_101540,0.1579,3.591,35.3,0.0,4.345,2.509,0.358,0
USR_D101541_DRIVER,USR_RIDER_101541,0.2394,2.42,16.2,0.0,4.464,0.767,0.4559,0
USR_D101542_DRIVER,USR_RIDER_101542,0.7749,0.76,42.0,0.0,4.092,1.615,0.628,1
USR_D101543_DRIVER,USR_RIDER_101543,0.1798,4.724,39.8,0.0,4.788,0.679,0.4437,0
USR_D101544_DRIVER,USR_RIDER_101544,0.1839,0.159,34.3,1.0,3.897,0.282,0.623,1
USR_D101545_DRIVER,USR_RIDER_101545,0.5039,7.825,0.0,0.0,4.436,1.444,0.2277,0
USR_D101546_DRIVER,USR_RIDER_101546,0.1968,3.734,23.7,1.0,4.515,3.021,0.5663,1
USR_D101547_DRIVER,USR_RIDER_101547,0.8875,0.988,14.6,0.0,3.628,2.713,0.7272,1
USR_D101548_DRIVER,USR_RIDER_101548,0.3972,4.016,3.0,1.0,4.264,1.794,0.4793,0
USR_D101549_DRIVER,USR_RIDER_101549,0.7735,1.354,25.1,0.0,3.753,0.765,0.5794,1
USR_D101550_DRIVER,USR_RIDER_101550,0.6482,0.725,37.1,1.0,3.945,1.424,0.6528,1
USR_D101551_DRIVER,USR_RIDER_101551,0.603,0.227,40.0,1.0,4.608,0.452,0.7949,1
USR_D101552_DRIVER,USR_RIDER_101552,0.3337,2.826,0.0,1.0,4.618,0.772,0.5236,0
USR_D101553_DRIVER,USR_RIDER_101553,0.5867,6.956,0.0,1.0,4.202,2.912,0.4859,0
USR_D101554_DRIVER,USR_RIDER_101554,0.8765,3.586,12.8,1.0,4.612,2.307,0.6971,1
USR_D101555_DRIVER,USR_RIDER_101555,0.1882,1.405,11.1,1.0,4.713,1.011,0.5429,0
USR_D101556_DRIVER,USR_RIDER_101556,0.442,5.001,9.0,0.0,4.356,1.209,0.3058,0
USR_D101557_DRIVER,USR_RIDER_101557,0.6758,5.597,24.5,1.0,3.554,1.599,0.5529,1
USR_D101558_DRIVER,USR_RIDER_101558,0.4669,3.382,24.9,1.0,4.336,1.326,0.6314,1
USR_D101559_DRIVER,USR_RIDER_101559,0.3372,0.421,35.3,1.0,4.362,2.311,0.6082,1
USR_D101560_DRIVER,USR_RIDER_101560,0.3676,5.688,26.2,0.0,3.814,2.607,0.4132,0
USR_D101561_DRIVER,USR_RIDER_101561,0.2571,3.11,19.9,0.0,4.44,2.399,0.3208,0
USR_D101562_DRIVER,USR_RIDER_101562,0.3862,2.669,34.5,0.0,4.091,0.823,0.5541,1
USR_D101563_DRIVER,USR_RIDER_101563,0.371,1.823,24.5,0.0,4.32,0.216,0.5951,1
USR_D101564_DRIVER,USR_RIDER_101564,0.4316,1.25,42.2,0.0,3.943,1.055,0.6302,1
USR_D101565_DRIVER,USR_RIDER_101565,0.5249,4.464,2.4,1.0,3.764,3.307,0.4955,0
USR_D101566_DRIVER,USR_RIDER_101566,0.055,3.736,27.1,1.0,4.487,1.636,0.4254,0
USR_D101567_DRIVER,USR_RIDER_101567,0.8092,3.082,24.7,1.0,4.907,1.791,0.6982,1
USR_D101568_DRIVER,USR_RIDER_101568,0.3734,2.34,29.4,1.0,3.972,1.736,0.6619,1
USR_D101569_DRIVER,USR_RIDER_101569,0.5895,3.071,18.8,0.0,4.414,1.962,0.4444,0
USR_D101570_DRIVER,USR_RIDER_101570,0.6144,4.359,10.1,1.0,4.52,0.127,0.5458,0
USR_D101571_DRIVER,USR_RIDER_101571,0.3805,2.902,30.3,1.0,3.824,0.377,0.5916,1
USR_D101572_DRIVER,USR_RIDER_101572,0.2225,4.183,1.3,1.0,4.828,1.471,0.4587,0
USR_D101573_DRIVER,USR_RIDER_101573,0.0873,3.439,37.1,1.0,4.183,2.532,0.54,0
USR_D101574_DRIVER,USR_RIDER_101574,0.4403,1.328,44.1,1.0,4.423,1.501,0.7509,1
USR_D101575_DRIVER,USR_RIDER_101575,0.238,2.17,22.7,1.0,4.02,2.15,0.439,0
USR_D101576_DRIVER,USR_RIDER_101576,0.4598,6.137,8.0,1.0,3.658,0.263,0.4207,0
USR_D101577_DRIVER,USR_RIDER_101577,0.3816,6.803,31.5,0.0,4.05,0.34,0.3562,0
USR_D101578_DRIVER,USR_RIDER_101578,0.5864,2.542,0.8,1.0,4.464,1.393,0.6678,1
USR_D101579_DRIVER,USR_RIDER_101579,0.6141,0.883,30.6,0.0,4.571,0.261,0.6134,1
USR_D101580_DRIVER,USR_RIDER_101580,0.6134,3.81,41.1,1.0,3.925,0.218,0.6956,1
USR_D101581_DRIVER,USR_RIDER_101581,0.0316,3.227,31.0,0.0,3.981,0.455,0.3059,0
USR_D101582_DRIVER,USR_RIDER_101582,0.663,3.982,0.0,0.0,4.354,1.048,0.5401,0
USR_D101583_DRIVER,USR_RIDER_101583,0.4944,2.656,22.0,1.0,4.22,2.263,0.5689,1
USR_D101584_DRIVER,USR_RIDER_101584,0.5736,0.767,20.5,1.0,3.986,0.915,0.6996,1
USR_D101585_DRIVER,USR_RIDER_101585,0.7792,6.236,11.8,1.0,4.806,0.023,0.5172,0
USR_D101586_DRIVER,USR_RIDER_101586,0.1607,3.898,37.2,1.0,4.454,0.801,0.4696,0
USR_D101587_DRIVER,USR_RIDER_101587,0.7713,4.479,15.6,1.0,4.922,0.152,0.7227,1
USR_D101588_DRIVER,USR_RIDER_101588,0.8456,2.292,35.5,1.0,4.935,0.885,0.8214,1
USR_D101589_DRIVER,USR_RIDER_101589,0.3452,0.965,3.1,1.0,4.368,0.345,0.5911,1
USR_D101590_DRIVER,USR_RIDER_101590,0.6203,0.342,14.9,0.0,3.88,2.498,0.4986,0
USR_D101591_DRIVER,USR_RIDER_101591,0.2585,2.874,45.2,1.0,4.527,0.01,0.5236,0
USR_D101592_DRIVER,USR_RIDER_101592,0.4124,1.936,22.4,0.0,3.496,1.154,0.4759,0
USR_D101593_DRIVER,USR_RIDER_101593,0.5749,5.873,21.2,0.0,3.795,0.193,0.4738,0
USR_D101594_DRIVER,USR_RIDER_101594,0.4179,5.51,18.0,1.0,4.945,1.643,0.5355,0
USR_D101595_DRIVER,USR_RIDER_101595,0.6339,1.904,22.3,1.0,4.141,3.26,0.6704,1
USR_D101596_DRIVER,USR_RIDER_101596,0.4603,0.574,4.7,0.0,4.827,1.133,0.479,0
USR_D101597_DRIVER,USR_RIDER_101597,0.6723,3.178,41.6,1.0,4.632,1.505,0.7372,1
USR_D101598_DRIVER,USR_RIDER_101598,0.613,0.702,11.3,0.0,4.72,0.504,0.5512,1
USR_D101599_DRIVER,USR_RIDER_101599,0.1211,1.845,8.2,0.0,4.275,1.775,0.3995,0
USR_D101600_DRIVER,USR_RIDER_101600,0.8616,4.733,0.5,1.0,4.939,1.488,0.4967,0
USR_D101601_DRIVER,USR_RIDER_101601,0.7812,2.282,31.0,1.0,4.006,1.61,0.7234,1
USR_D101602_DRIVER,USR_RIDER_101602,0.1859,0.596,0.0,0.0,3.69,1.71,0.4319,0
USR_D101603_DRIVER,USR_RIDER_101603,0.6531,4.059,7.7,1.0,4.346,0.09,0.6522,1
USR_D101604_DRIVER,USR_RIDER_101604,0.8606,3.682,14.0,1.0,4.689,1.118,0.6777,1
USR_D101605_DRIVER,USR_RIDER_101605,0.4227,5.999,18.0,1.0,4.673,3.129,0.5004,0
USR_D101606_DRIVER,USR_RIDER_101606,0.7671,2.283,37.5,1.0,4.827,1.981,0.6869,1
USR_D101607_DRIVER,USR_RIDER_101607,0.2439,0.581,22.5,1.0,3.587,0.009,0.6122,1
USR_D101608_DRIVER,USR_RIDER_101608,0.5497,1.591,32.2,1.0,3.966,3.615,0.6834,1
USR_D101609_DRIVER,USR_RIDER_101609,0.4935,4.057,14.7,1.0,3.854,0.414,0.5179,0
USR_D101610_DRIVER,USR_RIDER_101610,0.4754,0.704,20.8,0.0,3.546,2.487,0.4849,0
USR_D101611_DRIVER,USR_RIDER_101611,0.2444,4.704,18.0,0.0,3.884,1.409,0.275,0
USR_D101612_DRIVER,USR_RIDER_101612,0.5558,2.192,19.9,0.0,4.363,1.736,0.492,0
USR_D101613_DRIVER,USR_RIDER_101613,0.1554,2.442,13.4,0.0,4.04,0.71,0.4508,0
USR_D101614_DRIVER,USR_RIDER_101614,0.4238,2.756,0.0,0.0,4.895,2.972,0.4445,0
USR_D101615_DRIVER,USR_RIDER_101615,0.5019,4.635,31.9,1.0,4.014,1.324,0.4949,0
USR_D101616_DRIVER,USR_RIDER_101616,0.4591,2.167,17.2,0.0,4.438,0.745,0.4473,0
USR_D101617_DRIVER,USR_RIDER_101617,0.6602,5.528,19.6,0.0,4.707,1.74,0.4561,0
USR_D101618_DRIVER,USR_RIDER_101618,0.8344,7.955,25.4,1.0,3.753,0.891,0.7445,1
USR_D101619_DRIVER,USR_RIDER_101619,0.5671,3.129,44.1,1.0,3.92,0.847,0.6984,1
USR_D101620_DRIVER,USR_RIDER_101620,0.8964,2.835,30.8,0.0,4.125,2.97,0.6535,1
USR_D101621_DRIVER,USR_RIDER_101621,0.896,6.402,12.4,0.0,3.678,2.497,0.4335,0
USR_D101622_DRIVER,USR_RIDER_101622,0.8905,2.311,0.0,0.0,3.797,2.502,0.5611,1
USR_D101623_DRIVER,USR_RIDER_101623,0.4865,0.597,0.0,1.0,4.6,2.557,0.6236,1
USR_D101624_DRIVER,USR_RIDER_101624,0.1833,0.451,20.6,1.0,4.618,1.83,0.5698,1
USR_D101625_DRIVER,USR_RIDER_101625,0.7881,0.032,15.2,0.0,4.9,2.051,0.6191,1
USR_D101626_DRIVER,USR_RIDER_101626,0.6662,1.601,12.8,1.0,4.173,0.831,0.7233,1
USR_D101627_DRIVER,USR_RIDER_101627,0.398,0.764,19.2,0.0,4.325,1.141,0.5557,1
USR_D101628_DRIVER,USR_RIDER_101628,0.3837,7.25,9.1,0.0,4.498,0.971,0.3115,0
USR_D101629_DRIVER,USR_RIDER_101629,0.1743,3.864,19.0,0.0,3.754,3.291,0.3615,0
USR_D101630_DRIVER,USR_RIDER_101630,0.1516,6.199,20.3,1.0,3.762,2.184,0.2887,0
USR_D101631_DRIVER,USR_RIDER_101631,0.4439,1.611,20.9,0.0,4.23,0.624,0.4278,0
USR_D101632_DRIVER,USR_RIDER_101632,0.2643,4.612,55.3,0.0,4.118,1.218,0.4733,0
USR_D101633_DRIVER,USR_RIDER_101633,0.5405,3.438,0.0,0.0,3.971,0.518,0.3627,0
USR_D101634_DRIVER,USR_RIDER_101634,0.4524,4.471,47.1,1.0,4.933,1.148,0.6781,1
USR_D101635_DRIVER,USR_RIDER_101635,0.6607,3.1,26.2,0.0,3.948,2.354,0.489,0
USR_D101636_DRIVER,USR_RIDER_101636,0.2393,2.456,34.7,0.0,4.502,0.71,0.4826,0
USR_D101637_DRIVER,USR_RIDER_101637,0.8417,5.965,0.0,1.0,4.7,0.28,0.667,1
USR_D101638_DRIVER,USR_RIDER_101638,0.4625,0.892,4.1,1.0,4.657,1.034,0.6213,1
USR_D101639_DRIVER,USR_RIDER_101639,0.4802,3.863,5.9,1.0,4.612,1.494,0.5417,0
USR_D101640_DRIVER,USR_RIDER_101640,0.6742,4.771,7.0,1.0,3.979,2.058,0.5779,1
USR_D101641_DRIVER,USR_RIDER_101641,0.7518,4.719,44.3,0.0,4.206,1.508,0.5493,0
USR_D101642_DRIVER,USR_RIDER_101642,0.3142,3.334,24.4,0.0,4.652,0.982,0.4292,0
USR_D101643_DRIVER,USR_RIDER_101643,0.6657,2.371,0.0,0.0,3.922,0.718,0.4612,0
USR_D101644_DRIVER,USR_RIDER_101644,0.8061,4.964,9.0,1.0,4.376,0.765,0.6113,1
USR_D101645_DRIVER,USR_RIDER_101645,0.3902,5.412,36.6,0.0,4.318,0.041,0.3938,0
USR_D101646_DRIVER,USR_RIDER_101646,0.0247,1.139,10.3,0.0,4.038,1.202,0.306,0
USR_D101647_DRIVER,USR_RIDER_101647,0.6279,1.312,26.0,0.0,4.453,1.224,0.5889,1
USR_D101648_DRIVER,USR_RIDER_101648,0.2027,2.922,19.9,1.0,4.017,4.041,0.4292,0
USR_D101649_DRIVER,USR_RIDER_101649,0.7793,1.557,11.8,0.0,4.153,1.857,0.5103,0
USR_D101650_DRIVER,USR_RIDER_101650,0.4758,5.114,16.3,1.0,4.255,2.185,0.472,0
USR_D101651_DRIVER,USR_RIDER_101651,0.3082,3.989,13.7,1.0,4.833,0.714,0.453,0
USR_D101652_DRIVER,USR_RIDER_101652,0.0859,3.034,17.0,0.0,4.52,0.179,0.3219,0
USR_D101653_DRIVER,USR_RIDER_101653,0.6736,7.341,3.5,0.0,4.921,2.231,0.3797,0
USR_D101654_DRIVER,USR_RIDER_101654,0.2304,2.594,6.9,1.0,4.609,2.221,0.4407,0
USR_D101655_DRIVER,USR_RIDER_101655,0.9188,0.244,15.3,1.0,4.152,1.597,0.7712,1
USR_D101656_DRIVER,USR_RIDER_101656,0.0685,3.874,36.2,0.0,4.397,0.287,0.3258,0
USR_D101657_DRIVER,USR_RIDER_101657,0.7923,1.046,32.5,0.0,4.559,1.643,0.6932,1
USR_D101658_DRIVER,USR_RIDER_101658,0.2861,4.876,2.4,0.0,3.834,2.322,0.2697,0
USR_D101659_DRIVER,USR_RIDER_101659,0.1767,2.046,21.1,1.0,4.461,0.81,0.509,0
USR_D101660_DRIVER,USR_RIDER_101660,0.269,6.844,0.0,0.0,4.263,1.696,0.1769,0
USR_D101661_DRIVER,USR_RIDER_101661,0.8113,4.884,25.1,0.0,4.495,1.033,0.5634,1
USR_D101662_DRIVER,USR_RIDER_101662,0.1776,2.178,10.3,0.0,4.438,2.024,0.3985,0
USR_D101663_DRIVER,USR_RIDER_101663,0.7029,2.43,33.2,1.0,4.369,0.666,0.7833,1
USR_D101664_DRIVER,USR_RIDER_101664,0.3695,1.04,15.2,1.0,3.936,0.598,0.6075,1
USR_D101665_DRIVER,USR_RIDER_101665,0.415,1.088,49.9,1.0,3.868,2.285,0.6878,1
USR_D101666_DRIVER,USR_RIDER_101666,0.5034,1.9,44.9,1.0,4.246,0.436,0.6903,1
USR_D101667_DRIVER,USR_RIDER_101667,0.1906,2.154,0.3,0.0,3.79,0.412,0.2773,0
USR_D101668_DRIVER,USR_RIDER_101668,0.6592,5.108,10.0,1.0,4.163,1.1,0.5736,1
USR_D101669_DRIVER,USR_RIDER_101669,0.7935,3.463,30.9,0.0,3.412,0.135,0.6229,1
USR_D101670_DRIVER,USR_RIDER_101670,0.6644,0.049,28.8,1.0,3.451,1.963,0.669,1
USR_D101671_DRIVER,USR_RIDER_101671,0.7611,0.949,25.7,0.0,3.453,0.538,0.7067,1
USR_D101672_DRIVER,USR_RIDER_101672,0.5829,3.643,0.0,1.0,4.105,1.576,0.5163,0
USR_D101673_DRIVER,USR_RIDER_101673,0.5117,1.095,0.0,1.0,4.055,2.038,0.556,1
USR_D101674_DRIVER,USR_RIDER_101674,0.5877,2.573,26.9,1.0,4.739,0.628,0.6775,1
USR_D101675_DRIVER,USR_RIDER_101675,0.2209,0.539,0.0,1.0,4.686,0.694,0.6128,1
USR_D101676_DRIVER,USR_RIDER_101676,0.587,1.411,27.6,0.0,4.532,2.441,0.5235,0
USR_D101677_DRIVER,USR_RIDER_101677,0.3587,1.415,31.5,0.0,4.255,1.764,0.5466,0
USR_D101678_DRIVER,USR_RIDER_101678,0.4563,5.858,40.5,1.0,4.01,2.112,0.5886,1
USR_D101679_DRIVER,USR_RIDER_101679,0.3343,1.527,14.1,0.0,3.902,1.961,0.4194,0
USR_D101680_DRIVER,USR_RIDER_101680,0.6412,2.936,5.3,1.0,3.419,0.3,0.7096,1
USR_D101681_DRIVER,USR_RIDER_101681,0.4515,1.06,9.7,0.0,4.163,1.135,0.6183,1
USR_D101682_DRIVER,USR_RIDER_101682,0.8021,0.071,17.6,1.0,4.454,3.018,0.8114,1
USR_D101683_DRIVER,USR_RIDER_101683,0.7786,7.031,45.6,0.0,4.592,1.462,0.5565,1
USR_D101684_DRIVER,USR_RIDER_101684,0.8247,5.754,20.4,1.0,4.172,0.831,0.6652,1
USR_D101685_DRIVER,USR_RIDER_101685,0.7514,2.624,17.0,0.0,4.491,0.716,0.6106,1
USR_D101686_DRIVER,USR_RIDER_101686,0.9758,1.95,35.1,1.0,4.791,1.123,0.6863,1
USR_D101687_DRIVER,USR_RIDER_101687,0.568,0.33,5.2,1.0,4.853,1.625,0.5954,1
USR_D101688_DRIVER,USR_RIDER_101688,0.9167,3.026,20.4,0.0,4.384,2.209,0.5864,1
USR_D101689_DRIVER,USR_RIDER_101689,0.6208,4.634,0.0,1.0,3.366,1.209,0.5305,0
USR_D101690_DRIVER,USR_RIDER_101690,0.5784,2.462,22.6,1.0,4.448,2.12,0.6638,1
USR_D101691_DRIVER,USR_RIDER_101691,0.6079,5.072,20.3,0.0,3.463,0.398,0.4561,0
USR_D101692_DRIVER,USR_RIDER_101692,0.149,2.533,28.5,0.0,4.029,2.728,0.4373,0
USR_D101693_DRIVER,USR_RIDER_101693,0.5319,1.822,27.3,1.0,4.062,1.779,0.706,1
USR_D101694_DRIVER,USR_RIDER_101694,0.7511,0.749,19.4,1.0,4.946,0.757,0.8077,1
USR_D101695_DRIVER,USR_RIDER_101695,0.4182,3.913,1.0,1.0,4.807,1.942,0.504,0
USR_D101696_DRIVER,USR_RIDER_101696,0.5774,5.558,27.3,1.0,4.034,1.151,0.5635,1
USR_D101697_DRIVER,USR_RIDER_101697,0.3417,1.384,11.4,1.0,4.537,1.168,0.5316,0
USR_D101698_DRIVER,USR_RIDER_101698,0.073,3.094,49.7,1.0,4.143,1.642,0.5774,1
USR_D101699_DRIVER,USR_RIDER_101699,0.3672,0.697,36.0,1.0,4.101,1.337,0.6572,1
USR_D101700_DRIVER,USR_RIDER_101700,0.0561,7.942,11.5,1.0,3.917,1.648,0.2953,0
USR_D101701_DRIVER,USR_RIDER_101701,0.7035,3.542,8.2,0.0,4.881,1.264,0.5696,1
USR_D101702_DRIVER,USR_RIDER_101702,0.5467,0.492,10.9,1.0,4.1,0.649,0.6362,1
USR_D101703_DRIVER,USR_RIDER_101703,0.7915,4.697,16.9,1.0,3.889,1.194,0.6067,1
USR_D101704_DRIVER,USR_RIDER_101704,0.935,0.259,34.6,0.0,4.064,1.17,0.675,1
USR_D101705_DRIVER,USR_RIDER_101705,0.483,1.481,20.0,0.0,4.001,0.548,0.4905,0
USR_D101706_DRIVER,USR_RIDER_101706,0.4128,1.721,39.0,1.0,4.284,2.251,0.6576,1
USR_D101707_DRIVER,USR_RIDER_101707,0.65,5.756,16.1,0.0,4.952,1.384,0.5189,0
USR_D101708_DRIVER,USR_RIDER_101708,0.5528,3.861,36.8,1.0,4.505,1.413,0.6431,1
USR_D101709_DRIVER,USR_RIDER_101709,0.7133,1.02,21.4,0.0,3.962,1.849,0.5548,1
USR_D101710_DRIVER,USR_RIDER_101710,0.6277,1.568,58.2,1.0,4.188,0.771,0.8207,1
USR_D101711_DRIVER,USR_RIDER_101711,0.7358,3.296,8.8,1.0,4.2,1.76,0.651,1
USR_D101712_DRIVER,USR_RIDER_101712,0.1115,3.668,35.3,1.0,4.395,0.922,0.3608,0
USR_D101713_DRIVER,USR_RIDER_101713,0.5341,2.835,12.1,1.0,4.826,1.268,0.5369,0
USR_D101714_DRIVER,USR_RIDER_101714,0.2418,0.811,13.8,1.0,3.795,0.886,0.4668,0
USR_D101715_DRIVER,USR_RIDER_101715,0.1933,0.666,0.0,1.0,4.102,0.965,0.5409,0
USR_D101716_DRIVER,USR_RIDER_101716,0.4528,5.329,20.1,1.0,4.603,2.193,0.4806,0
USR_D101717_DRIVER,USR_RIDER_101717,0.7732,0.458,7.8,1.0,4.682,0.968,0.7,1
USR_D101718_DRIVER,USR_RIDER_101718,0.4964,7.156,37.5,0.0,3.516,1.77,0.49,0
USR_D101719_DRIVER,USR_RIDER_101719,0.2981,2.723,15.0,1.0,4.853,0.95,0.5482,0
USR_D101720_DRIVER,USR_RIDER_101720,0.2121,4.792,2.2,1.0,4.359,2.157,0.3387,0
USR_D101721_DRIVER,USR_RIDER_101721,0.6683,1.042,41.4,1.0,4.896,2.291,0.7521,1
USR_D101722_DRIVER,USR_RIDER_101722,0.3587,6.844,0.0,1.0,4.051,3.159,0.3843,0
USR_D101723_DRIVER,USR_RIDER_101723,0.9732,2.437,48.3,1.0,3.486,0.79,0.8069,1
USR_D101724_DRIVER,USR_RIDER_101724,0.3869,5.179,32.3,1.0,4.449,1.404,0.5827,1
USR_D101725_DRIVER,USR_RIDER_101725,0.3043,1.199,23.6,0.0,4.532,1.12,0.3979,0
USR_D101726_DRIVER,USR_RIDER_101726,0.51,3.959,0.0,1.0,3.991,1.836,0.4388,0
USR_D101727_DRIVER,USR_RIDER_101727,0.0934,2.076,10.6,0.0,4.012,0.457,0.3309,0
USR_D101728_DRIVER,USR_RIDER_101728,0.7676,0.208,21.1,0.0,4.249,0.29,0.6459,1
USR_D101729_DRIVER,USR_RIDER_101729,0.6155,4.448,27.7,1.0,4.501,1.138,0.6566,1
USR_D101730_DRIVER,USR_RIDER_101730,0.7733,2.834,16.7,1.0,3.108,2.665,0.6543,1
USR_D101731_DRIVER,USR_RIDER_101731,0.7686,1.241,42.3,0.0,4.526,1.813,0.6734,1
USR_D101732_DRIVER,USR_RIDER_101732,0.5395,2.979,0.0,0.0,4.868,2.2,0.4003,0
USR_D101733_DRIVER,USR_RIDER_101733,0.704,2.264,32.3,0.0,4.18,2.039,0.6028,1
USR_D101734_DRIVER,USR_RIDER_101734,0.3041,2.53,15.8,1.0,3.812,0.619,0.5169,0
USR_D101735_DRIVER,USR_RIDER_101735,0.0573,0.61,46.9,1.0,4.272,1.679,0.5396,0
USR_D101736_DRIVER,USR_RIDER_101736,0.709,0.485,8.2,1.0,4.16,1.188,0.6456,1
USR_D101737_DRIVER,USR_RIDER_101737,0.5314,3.397,6.7,1.0,3.947,0.72,0.5728,1
USR_D101738_DRIVER,USR_RIDER_101738,0.5146,2.019,32.7,0.0,3.923,2.318,0.5361,0
USR_D101739_DRIVER,USR_RIDER_101739,0.6816,3.062,26.4,1.0,4.355,0.446,0.7586,1
USR_D101740_DRIVER,USR_RIDER_101740,0.6019,4.777,33.8,1.0,4.064,0.695,0.5739,1
USR_D101741_DRIVER,USR_RIDER_101741,0.4291,1.265,0.0,1.0,3.993,2.278,0.5881,1
USR_D101742_DRIVER,USR_RIDER_101742,0.289,1.416,14.0,1.0,3.92,2.621,0.5237,0
USR_D101743_DRIVER,USR_RIDER_101743,0.2175,5.395,12.5,0.0,4.486,2.073,0.3144,0
USR_D101744_DRIVER,USR_RIDER_101744,0.6562,1.774,26.3,1.0,4.26,0.925,0.7476,1
USR_D101745_DRIVER,USR_RIDER_101745,0.6164,5.1,22.8,1.0,4.937,1.384,0.647,1
USR_D101746_DRIVER,USR_RIDER_101746,0.9199,1.98,14.4,0.0,4.101,2.264,0.6404,1
USR_D101747_DRIVER,USR_RIDER_101747,0.446,0.696,28.4,1.0,3.612,1.405,0.6916,1
USR_D101748_DRIVER,USR_RIDER_101748,0.3908,6.246,41.8,0.0,4.567,0.456,0.4536,0
USR_D101749_DRIVER,USR_RIDER_101749,0.2584,5.571,4.3,1.0,4.403,0.832,0.4383,0
USR_D101750_DRIVER,USR_RIDER_101750,0.5442,2.461,0.4,1.0,4.621,0.108,0.5909,1
USR_D101751_DRIVER,USR_RIDER_101751,0.0491,6.197,3.6,0.0,4.251,0.099,0.251,0
USR_D101752_DRIVER,USR_RIDER_101752,0.5806,3.886,4.1,1.0,4.174,1.965,0.508,0
USR_D101753_DRIVER,USR_RIDER_101753,0.7127,0.877,0.0,0.0,4.358,1.472,0.4796,0
USR_D101754_DRIVER,USR_RIDER_101754,0.6566,5.023,22.9,1.0,4.339,0.903,0.6037,1
USR_D101755_DRIVER,USR_RIDER_101755,0.7772,2.536,59.6,0.0,3.779,0.199,0.6187,1
USR_D101756_DRIVER,USR_RIDER_101756,0.8244,5.053,41.7,1.0,3.994,0.683,0.735,1
USR_D101757_DRIVER,USR_RIDER_101757,0.1957,2.677,27.2,0.0,4.0,2.029,0.3952,0
USR_D101758_DRIVER,USR_RIDER_101758,0.7339,3.384,14.5,0.0,4.013,0.36,0.523,0
USR_D101759_DRIVER,USR_RIDER_101759,0.9446,0.982,42.1,1.0,3.829,2.814,0.8468,1
